Day,Vista Banrep,FPCOFIXMK3M,FPCOFMKLN1Y,FPCOFMKLN2Y,FPCOFXMK1M,FPCOFXMK2M,FPCOFXMK3M1,FPCOFXMK3M2,FPCOFXMK3M3,FPCOVMKLN1Y,FPCOVMKLN2Y,FPCOBFIX10Y,FPCOCPFIX2Y,FPCOCPFIX5Y,FPCODTFB12M,FPCODTFB18M,FPCODTFB24M,FPCOIBR18M,FPCOIBRB12M,FPCOIBRB18M,FPCOIBRB24+,FPCOIBRB24M,FPCOIBRC12M,FPCOIBRR12M,FPCOIBRR18M,FPCOIPCB10+,FPCOIPCB10Y,FPCOIPCB2Y,FPCOIPCB5Y,FPCOIPCC10+,FPCOIPCC10Y,FPCOIPCC2Y,FPCOIPCC5Y,FPCOIPCR10+,FPCOIPCR10Y,FPCOIPCR2Y,FPCOIPCR5Y,COLTES CP,COLTES LP,COLTES,COLTES UVR,COLTES UVRCP,TRM,FPCOGVFX10Y,FPCOGVFIX2Y,FPCOGVFIX5Y,FPCOGVUVRLN,FPCOGFX10Y+,ICOLCAP,ACWI_COP,LEGATRUU_COP,INMOBILIARIO_COL,LEGATRUU_USD,SPX Index_COP,MXEF Index_COP,MXEA Index_COP
20140818,"138,1474897",100,"102,5089651","102,8975025","94,31256261",100,"94,29007541","94,5747882","94,54485996","100,5847597","103,7369887","104,3191794","103,4749813","103,3223008","103,095151","103,7434688","103,5263847","104,4946697","103,7870143","104,4911501","105,4246595","105,0566255","103,7862368","103,8260638","104,5582495","110,3005455","107,4958272","104,2703151","106,4208397","109,7681642","107,5396369","104,2860238","106,4037769","109,4021789","107,9300997","104,3831084","106,4167769","183,69","212,45","195,91","189,77","67,48610694","1884,5","105,1435999","102,7858111","103,841703","102,1556242","105,0184244","17470,5","3255285,3","895442,9775","16742,95044","475,1621","3715744,03","2029738,415","3606160,36"
20140819,"138,1632439",100,"102,5130935","102,8976087","94,32381377",100,"94,30130433","94,61507042","94,58539954","100,5847597","103,7492307","104,3428095","103,4982574","103,4418629","103,1486635","103,8781866","103,6831013","104,5138656","103,7979075","104,5059639","105,4079365","105,0751479","103,7971458","103,837104","104,6214646","110,3308644","107,4919411","104,2575918","106,4119217","109,798759","107,5497031","104,2751901","106,3911001","109,4338986","107,9809139","104,3817672","106,3836587","183,83","212,89","196,2","190,03","67,52312805","1900,8","105,3508791","102,7885979","103,8937501","102,2154177","105,0815482",17570,"3297678,912","901703,0246","16745,8869","474,3808","3766625,28","2061322,56","3649516,99"
20140820,"138,1789998",100,"102,4737706","102,9011762","94,33508018",100,"94,31256261","94,61716195","94,58750443","100,5847597","103,7745603","104,4011005","103,5350359","103,6364131","103,1702448","103,8948388","103,7026301","104,5515826","103,8284688","104,543003","105,4160185","105,1078717","103,8270982","103,8625932","104,6590056","110,5513831","107,5345656","104,2864496","106,4393429","109,9448784","107,5972508","104,3016363","106,4120832","109,5022544","108,0417885","104,3964736","106,3863713","183,85","212,59","196,06","190,04","67,52946183","1916,5","105,2136669","102,81188","103,8872038","102,1793198","104,9670376",17630,"3326679,865","907359,834","16752,32831","473,4463","3807146,415","2079555,82","3670423,31"
20140821,"138,1947575",100,"102,4869533","102,9138037","94,34634785",100,"94,32381377","94,62812522","94,59853774","100,5847597","103,8032444","104,4218813","103,5543051","103,6545448","103,1869847","103,9068123","103,7739567","104,5836262","103,8519414","104,5743246","105,4598421","105,1571034","103,8507171","103,8873495","104,6947602","110,6145622","107,5654755","104,3075058","106,4590587","110,0138019","107,6388646","104,3237535","106,4316739","109,5726897","108,1119985","104,4236529","106,4044388","183,74","212,42","195,92","190,11","67,502551","1918,5","105,1647295","102,822634","103,8777905","102,1359993","104,8208035",17630,"3341854,335","907807,1492","16755,04667","473,1859","3822361,845","2075682,705","3691961,40"
20140822,"138,210517",100,"102,5323104","102,9050569","94,35761683",100,"94,33508018","94,64323368","94,61374273","100,5847597","103,8084658","104,5766388","103,5681275","103,8924219","103,2037511","103,9449392","103,7844801","104,5932363","103,8709436","104,5803543","105,4882396","105,1817544","103,8689263","103,893241","104,7275427","110,6990985","107,6234649","104,3246152","106,5203151","110,0793543","107,6931571","104,3419815","106,4772081","109,6217294","108,143481","104,4473605","106,4068061","183,74","212,6","196,01","189,71","67,50378206","1923,5","105,25158","102,8043138","103,7486149","101,9555101","105,043302",17630,"3339119,06","908883,949","16758,30974","472,5157","3824687,4","2083285,145","3680771,13"
20140823,"138,2262784",100,"102,5446705","102,918371","94,36886447",100,"94,34634785","94,64323368","94,61374273","100,5847597","103,8228874","104,5995746","103,5841996","103,9125188","103,2173514","103,959941","103,7999855","104,609384","103,885337","104,5965384","105,5042742","105,1982795","103,8833326","103,9077602","104,7433022","110,7214544","107,6447345","104,3398903","106,5396153","110,101572","107,7144492","104,35729","106,4964793","109,6438294","108,1648316","104,4628231","106,425922","183,74","212,6","196,01","189,71","67,50500129","1923,5","105,2717051","102,8192094","103,7670159","101,9650855","105,0643401",17630,"3339119,06","908883,949","16761,28803","472,5157","3824687,4","2083285,145","3680771,13"
20140824,"138,2420415",100,"102,5570204","102,9316751","94,38010778",100,"94,35761683","94,64323368","94,61374273","100,5847597","103,8373003","104,6225126","103,6002651","103,9326148","103,2309439","103,9749406","103,815491","104,6255303","103,8997211","104,6127213","105,5203129","105,2148062","103,8977297","103,9222712","104,7590594","110,743813","107,6660062","104,3551601","106,5589148","110,1237923","107,7357434","104,3725933","106,5157499","109,665932","108,1861843","104,4782803","106,4450372","183,74","212,6","196,01","189,71","67,50622051","1923,5","105,2918317","102,8341016","103,7854169","101,9746589","105,0853806",17588,"3339119,06","908883,949","16764,09783","472,5157","3824687,4","2083285,145","3680771,13"
20140825,"138,2578064",100,"102,5904212","102,944386","94,39135512",100,"94,36886447","94,67471167","94,64542182","100,5847597","103,8515981","106,3148789","103,6036273","104,0932287","103,2678937","104,0409496","103,901187","104,6427519","103,912644","104,626765","105,5307093","105,2561442","103,9113551","103,9410283","104,7961393","110,6081682","107,6598176","104,382134","106,5965007","109,7794706","107,7243324","104,4017923","106,5453581","109,1707788","108,1517946","104,5182153","106,4528842","183,9","213,11","196,34","190,07","67,54836802","1935,5","105,5006568","102,8952465","103,8647979","102,095334","105,2516232",17635,"3377950,73","915119,4969","16766,90747","472,8078","3866974,16","2100578,795","3727753,65"
20140826,"138,2735731",100,"102,6331887","102,9896639","94,40260371",100,"94,38010778","94,68822338","94,65901987","100,5847597","103,8728833","106,9886795","103,6619987","104,1623276","103,2805248","104,040158","103,8926901","104,6682724","103,9315117","104,6510872","105,6573812","105,2965931","103,9303865","103,9611898","104,826534","110,6483955","107,7171378","104,4059092","106,6370007","109,9402198","107,7727797","104,4257673","106,5802201","109,4243876","108,177138","104,5430876","106,4702266","183,98","213,59","196,62","190,11","67,57004547",1931,"105,6954735","102,902047","103,9515602","102,1302249","105,4356653","17744,5","3377647,27","914174,9855","16769,24176","473,4205","3862038,62","2100483,87","3733395,40"
20140827,"138,2893416",100,"102,6205261","102,9770274","94,41381973",100,"94,39135512","94,69918865","94,67005518","100,5847597","103,9211944","106,8722198","103,5946976","104,2760301","103,2898664","104,0517564","103,9170574","104,7507705","103,9760435","104,7339456","105,7886799","105,3978452","103,9753719","104,0094488","104,9037518","111,1979458","107,815015","104,4296563","106,7085973","110,2590085","107,8647613","104,4504175","106,65484","109,5252414","108,2536065","104,5718967","106,5534731","184,15","214,22","197,02","190,5","67,61473841","1927,89","106,0081317","102,9335648","104,121643","102,2883242","105,8702205","17750,5","3375157,023","914682,7836","16771,58232","474,4476","3856011,347","2108610,409","3732549,27"
20140828,"138,3051119",100,"102,6464716","102,98383","94,42503706",100,"94,40260371","94,70891911","94,67984782","100,5847597","103,9151093","107,2936455","103,5605535","104,5626716","103,3033759","104,074127","103,9428613","104,7450095","103,9785427","104,7271398","105,7991469","105,3879815","103,9779133","104,012283","104,9049041","111,2905464","107,8899869","104,4542232","106,7956639","110,3202737","107,920883","104,4761295","106,7425459","109,5572599","108,2143047","104,6023439","106,6331357","184,24","215,07","197,49","190,85","67,63897314","1923,91","106,3327878","102,9552644","104,2089994","102,417834","106,4732713",17850,"3356010,887","913020,3492","16773,92555","474,565","3841548,053","2091251,692","3699544,26"
20140829,"138,3217917",100,"102,6508861","103,0030966","94,43625557",100,"94,41381973","94,7148639","94,68583059","100,5847597","103,9375895","106,2957963","103,6160392","104,6113537","103,3003857","104,0886323","103,9618831","104,7687939","103,9957095","104,7509042","105,7746652","105,4044921","103,9918344","103,9992182","104,9311085","111,3134717","107,9238103","104,4996916","106,8548646","110,3432817","107,9558019","104,5206176","106,7987389","109,5803242","108,2543069","104,6426413","106,6788982","184,4","215,98","198,02","191,05","67,68112064","1920,5","106,6302221","102,988028","104,375521","102,5189433","107,3975032",17850,"3358359,145","911392,288","16776,26651","474,5599","3847472,085","2089273,54","3696232,71"
20140830,"138,3384735",100,"102,6631594","103,0166973","94,44832644",100,"94,42503706","94,7148639","94,68583059","100,5847597","103,9525643","106,317913","103,6326166","104,6307966","103,314388","104,1038554","103,9774955","104,7851352","104,0103639","104,7672766","105,7908465","105,4211649","104,0064942","104,0139037","104,9472702","111,3359683","107,9451735","104,5149973","106,8742325","110,3656306","107,9771872","104,535919","106,8180843","109,6025501","108,2757681","104,6580298","106,6981847","184,4","215,98","198,02","191,05","67,68233987","1920,5","106,6498925","103,0030381","104,393442","102,528407","107,4185052",17850,"3358359,145","911392,288","16778,61343","474,5599","3847472,085","2089273,54","3696232,71"
20140831,"138,3551574",100,"102,6754232","103,030289","94,46033958",100,"94,43625557","94,7148639","94,68583059","100,5847597","103,9675323","106,340032","103,649189","104,6502389","103,3283836","104,1961775","103,9931092","104,8089516","104,0346613","104,7921014","105,8070319","105,4614801","104,0355262","104,0285814","104,9634304","111,3584675","107,9996418","104,5446046","106,8935997","110,3879822","108,0237894","104,5631353","106,837429","109,6247786","108,2972314","104,6734126","106,7174706","184,4","215,98","198,02","191,05","67,52114942","1920,5","106,6695644","103,0180454","104,4113629","102,5378687","107,4395098","17898,5","3358359,145","911392,288","16780,95349","474,5599","3847472,085","2089273,54","3696232,71"
20140901,"138,3718432",100,"102,6889598","103,0430843","94,47234853",100,"94,44832644","94,748242","94,71942193","100,5847597","104,0094845","106,6829491","103,641517","104,7483832","103,3388587","104,1913114","103,9803209","104,9055439","104,0456748","104,8899627","105,9725242","105,5757802","104,0464843","104,0379517","105,056585","111,2347385","108,13258","104,4056779","106,8482715","110,2108803","108,1530922","104,4267496","106,7895328","109,4124916","108,4145405","104,5454366","106,6616156","184,11","214,61","197,01","190,9","67,44821943","1918,06","106,6674711","103,0795275","104,5318819","102,4471089","107,4135211",18000,"3353401,84","908841,8502","16783,29342","473,8339","3842583,862","2091778,694","3690347,44"
20140902,"138,388531",100,"102,7058391","103,0621826","94,48435323",100,"94,46033958","94,7575853","94,72882493","100,5847597","103,9669882","106,3158114","103,6584209","104,7419473","103,3550535","104,2120175","104,0039231","104,8161404","104,0371056","104,7976128","105,8867791","105,4748594","104,036725","104,0214504","104,9776355","111,3428069","108,1834242","104,4335662","106,9013748","110,3822115","108,2019605","104,4558873","106,8377019","109,6266209","108,4568857","104,5816577","106,6935974","183,97","213,61","196,44","190,74","67,41363677","1931,5","106,2611988","103,0584578","104,3663487","102,2743616","106,7089499","17941,5","3374755,43","910664,0063","16787,22126","471,4802","3867403,82","2099018,995","3714969,84"
20140903,"138,4052209",100,"102,7224316","103,0800602","94,49638471",100,"94,47234853","94,75350146","94,72471499","100,5847597","103,9758013","106,3276595","103,6874354","104,7616081","103,3699891","104,2408316","104,0318705","104,8156015","104,050386","104,7965737","105,8894786","105,4708692","104,0498321","104,0336082","104,9828868","111,5598022","108,2301063","104,4670541","106,9280338","110,5495917","108,2491222","104,4893829","106,8775494","109,7613517","108,5061059","104,6181614","106,775409","184,08","213,66","196,52","190,36","67,44298605","1922,6","106,3000265","103,0834701","104,4677078","102,1139733","106,7752392",17870,"3368395,2","906801,5959","16790,22608","471,6538","3846584,272","2116744,148","3724652,98"
20140904,"138,4219128",100,"102,733713","103,09316","94,50841765",100,"94,48435323","94,7500786","94,72127027","100,5847597","103,9853206","106,7496907","103,7028022","104,8053918","103,38161","104,2474456","104,0394264","104,8095995","104,0630967","104,7899054","105,756254","105,4430618","104,0659519","104,0735822","104,9802043","111,526921","108,1961544","104,4986195","106,9346249","110,5263338","108,2164469","104,5182603","106,8762164","109,744131","108,4777187","104,6340961","106,7489192","184,1","214,07","196,73","190,32","67,44933167","1932,42","106,415049","103,0664618","104,4884664","102,0982155","106,9771074","17751,5","3379068,26","907413,9958","16793,2398","469,5739","3860298,813","2126106,457","3734575,57"
20140905,"138,4386067",100,"102,746119","103,1097159","94,52045199",100,"94,49638471","94,76677098","94,7380693","100,5847597","104,0083347","106,817298","103,7398584","104,8139653","103,3973185","104,2757154","104,0768458","104,8292494","104,0818813","104,8104016","105,7963428","105,4512714","104,0845667","104,0920295","104,992998","111,6099387","108,216154","104,5206792","106,9462707","110,5736602","108,2360704","104,5401859","106,8992394","109,7669071","108,4964414","104,6556571","106,8083227","184,16","214,46","196,96","190,6","67,46589456","1932,41","106,6043908","103,0776804","104,5859602","102,179176","107,2268669","17751,5","3382934,918","907667,8566","16796,24462","469,7077","3879718,881","2119525,26","3721010,05"
20140906,"138,4553026",100,"102,7582057","103,1230429","94,53250467",100,"94,50841765","94,76677098","94,7380693","100,5847597","104,0234668","106,8393184","103,7563801","104,8333741","103,4111878","104,2908497","104,0924589","104,8457819","104,096667","104,8269705","105,8127503","105,4681822","104,099351","104,1067882","105,0093243","111,6324997","108,2375181","104,5359566","106,9654299","110,5960727","108,2574622","104,5554473","106,9183648","109,7891958","108,5179195","104,6709412","106,8273528","184,16","214,46","196,96","190,6","67,46711378","1932,41","106,6241586","103,0927133","104,6038659","102,1889279","107,2479763","17751,5","3382934,918","907667,8566","16799,20602","469,7077","3879718,881","2119525,26","3721010,05"
20140907,"138,4720005",100,"102,7702827","103,1363605","94,54460679",100,"94,52045199","94,76677098","94,7380693","100,5847597","104,0385925","106,861341","103,7728965","104,8527823","103,4250505","104,3059836","104,1080727","104,8623133","104,1114444","104,8435384","105,8291619","105,4850948","104,1141273","104,1215394","105,0256492","111,6550635","108,2588838","104,5512298","106,9845885","110,618488","108,2788558","104,5707046","106,9374896","109,8114874","108,5393998","104,6862213","106,8463823","184,16","214,46","196,96","190,6","67,46834484","1932,41","106,6439278","103,1077434","104,6217714","102,1986778","107,2690884",17620,"3382934,918","907667,8566","16802,1949","469,7077","3879718,881","2119525,26","3721010,05"
